,inc0,inc1,incdiff,lats,lngs,pop0,pop1,popdiff
4767,3432865378892.3657,2833938072332.285,-598927306560.0806,42.33449935913086,-84.48021697998047,93112964.88647054,109359172.13374986,16246207.247279316
4768,4827919851050.965,3898368108136.8447,-929551742914.1201,42.33449935913086,-84.45865631103516,127620903.84120221,151903584.35662028,24282680.515418068
4769,3163802868788.1753,2341909785242.768,-821893083545.4072,42.33449935913086,-84.43710327148438,91715541.54845311,107031995.227317,15316453.678863898
4770,2802378422160.938,2135911494435.6846,-666466927725.2534,42.33449935913086,-84.41554260253906,81991123.74231073,96767594.71159005,14776470.969279319
4771,2457531351712.613,2038700984594.9717,-418830367117.6411,42.33449935913086,-84.39398193359375,72067136.74862763,87174258.05616727,15107121.307539642
4772,1876917972784.163,1760782386357.3152,-116135586426.8479,42.33449935913086,-84.37242126464844,55980921.2546145,68816082.66880436,12835161.41418986
4773,4850111823129.877,4336128916172.891,-513982906956.98584,42.33449935913086,-84.0274658203125,128544512.37434533,128375716.95348969,-168795.42085564137
4774,4490440772238.415,5179027721758.528,688586949520.1133,42.33449935913086,-84.00590515136719,121677257.84828812,153359035.05879095,31681777.210502833
4775,6719238168938.579,5838928421697.748,-880309747240.831,42.33449935913086,-83.89810943603516,161717048.87021357,180781897.9961838,19064849.125970244
4776,10356175000151.432,8734614103553.806,-1621560896597.626,42.33449935913086,-83.87654876708984,247781442.0904329,275662450.7394327,27881008.64899978
4777,5056512402419.54,6488863391016.714,1432350988597.1738,42.33449935913086,-83.85498809814453,107270347.43186656,167800374.23781464,60530026.80594808
4778,8149762331584.79,7567971883410.59,-581790448174.2002,42.33449935913086,-83.83343505859375,141263849.59579468,161196537.86466542,19932688.26887074
4779,10334957145438.4,10745711210557.27,410754065118.86914,42.33449935913086,-83.81187438964844,144161184.35128847,161893518.79660705,17732334.44531858
4780,9882847895836.8,11889948074536.691,2007100178699.8906,42.33449935913086,-83.79031372070312,114742419.60446262,141811984.07342786,27069564.468965232
4781,5906202157620.808,5978927321251.607,72725163630.7998,42.33449935913086,-83.7040786743164,105239772.33032113,124938218.96298213,19698446.632661
4782,5884869198392.703,7579345974084.333,1694476775691.63,42.33449935913086,-83.55316162109375,109402461.03554422,155149990.84784457,45747529.812300354
4783,16883440456831.123,24517463473801.777,7634023016970.654,42.33449935913086,-83.53160095214844,345909617.47712696,517727636.4771389,171818019.00001192
4784,33721292695577.77,31164110022237.25,-2557182673340.5195,42.33449935913086,-83.51004028320312,746022136.3056006,788140622.4885181,42118486.182917476
4785,61434675747127.74,47215955333960.664,-14218720413167.078,42.33449935913086,-83.48847961425781,1519319968.915347,1402632281.7639172,-116687687.15142989
4786,65558005510720.55,51234389905868.695,-14323615604851.852,42.33449935913086,-83.4669189453125,1730654166.7453628,1760757994.7244606,30103827.979097843
4787,34737072271742.016,26026916982000.13,-8710155289741.887,42.33449935913086,-83.44535827636719,977919390.2861017,876518821.809274,-101400568.47682774
4788,34554643970021.383,29674568912292.39,-4880075057728.992,42.33449935913086,-83.42379760742188,969330549.5064857,998840977.512177,29510428.00569129
4789,61014029065054.26,46147161632922.375,-14866867432131.883,42.33449935913086,-83.4022445678711,1812792770.4421952,1868784730.2328207,55991959.79062557
4790,58398722925118.7,41083781918062.74,-17314941007055.96,42.33449935913086,-83.38068389892578,1819164327.3984249,1703585462.1170104,-115578865.28141451
4791,51831489219273.09,35492418380470.164,-16339070838802.93,42.33449935913086,-83.35912322998047,1588826557.554732,1423517135.4122143,-165309422.1425178
